term_code,crn,subject,course_number,section,title,credits,capacity,enrolled,seats_remaining,waitlist_capacity,waitlist_count,instructors,meetings,notes
"{""code"":202502,""description"":""Spring 2026""}",20577,"{""code"":""RUS"",""description"":""Russian Studies""}",420,A,War & Peace: Tolstoy,1,,,25,,,"[{""first_name"":""Amanda"",""last_name"":""Ewington"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2],""weekdays"":""T"",""start_time"":""1340"",""end_time"":""1620"",""class_time"":""0140 - 0420pm"",""room"":""2209"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""234+"",""description"":""Sophomores, Juniors and Seniors only until first day of class""},{""code"":""IN-ENGL"",""description"":""In English""}]"
"{""code"":202502,""description"":""Spring 2026""}",20436,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",111,A,Beginning Dutch,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20437,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",115,A,Beginning Italian,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20438,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",116,A,Continuing Italian,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20439,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",117,A,Intermediate Italian,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20440,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",120,A,Beginning American Sign Lang,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20441,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",121,A,Continuing Amer Sign Lang,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20442,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",125,A,Beginning Korean,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20443,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",126,A,Continuing Korean,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20444,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",131,A,Beginning Modern Greek,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20445,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",132,A,Continuing Modern Greek,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20446,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",134,A,Beginning Vietnamese,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20447,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",141,A,Beginning Portuguese,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20448,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",142,A,Continuing Portuguese,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20449,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",143,A,Intermediate Portuguese,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20450,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",171,A,Beginning Hindi,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20451,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",185,A,Beginning Japanese,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20452,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",186,A,Continuing Japanese,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20453,"{""code"":""SIL"",""description"":""Structured Independent Lang Pg""}",187,A,Intermediate Japanese,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""},{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20454,"{""code"":""SOC"",""description"":""Sociology""}",101,A,Introductory Sociology,1,,,25,,,"[{""first_name"":""Chungse"",""last_name"":""Jung"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0815"",""end_time"":""0930"",""class_time"":""0815 - 0930am"",""room"":""146"",""building"":{""code"":""DANA"",""description"":""Dana Science Building""}}]","[{""code"":""123"",""description"":""First-years, Sophomores and Juniors only""}]"
"{""code"":202502,""description"":""Spring 2026""}",20455,"{""code"":""SOC"",""description"":""Sociology""}",120,A,Society of Strangers,1,,,25,,,"[{""first_name"":""Gerardo"",""last_name"":""Marti"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1030"",""end_time"":""1120"",""class_time"":""1030 - 1120am"",""room"":""140"",""building"":{""code"":""WATSON"",""description"":""Watson Life Sciences Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20456,"{""code"":""SOC"",""description"":""Sociology""}",201,A,Social Statistics,1,,,25,,,"[{""first_name"":""Jeremy"",""last_name"":""Brenner-Levoy"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0930"",""end_time"":""1020"",""class_time"":""0930 - 1020am"",""room"":""247"",""building"":{""code"":""WATSON"",""description"":""Watson Life Sciences Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20457,"{""code"":""SOC"",""description"":""Sociology""}",205,A,Racial and Ethnic Relations,1,,,25,,,"[{""first_name"":""Gerardo"",""last_name"":""Marti"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1130"",""end_time"":""1220"",""class_time"":""1130 - 1220pm"",""room"":""140"",""building"":{""code"":""WATSON"",""description"":""Watson Life Sciences Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20458,"{""code"":""SOC"",""description"":""Sociology""}",236,A,Sociology of Disability,1,,,25,,,"[{""first_name"":""Kapriskie"",""last_name"":""Seide"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0830"",""end_time"":""0920"",""class_time"":""0830 - 0920am"",""room"":""3068"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20459,"{""code"":""SOC"",""description"":""Sociology""}",240,A,Social Movements,1,,,25,,,"[{""first_name"":""Chungse"",""last_name"":""Jung"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1215"",""end_time"":""1330"",""class_time"":""1215 - 0130pm"",""room"":""2084"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20460,"{""code"":""SOC"",""description"":""Sociology""}",265,A,Demography,1,,,25,,,"[{""first_name"":""Gayle"",""last_name"":""Kaufman"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0940"",""end_time"":""1055"",""class_time"":""0940 - 1055am"",""room"":""140"",""building"":{""code"":""WATSON"",""description"":""Watson Life Sciences Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20461,"{""code"":""SOC"",""description"":""Sociology""}",370,A,Major Sociological Theorists,1,,,25,,,"[{""first_name"":""Jeremy"",""last_name"":""Brenner-Levoy"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0830"",""end_time"":""0920"",""class_time"":""0830 - 0920am"",""room"":""1096"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20462,"{""code"":""SOC"",""description"":""Sociology""}",382,A,Men and Masculinities,1,,,25,,,"[{""first_name"":""Jeremy"",""last_name"":""Brenner-Levoy"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[3],""weekdays"":""W"",""start_time"":""1330"",""end_time"":""1620"",""class_time"":""0130 - 0420pm"",""room"":""310"",""building"":{""code"":""WATSON"",""description"":""Watson Life Sciences Building""}}]","[{""code"":""234"",""description"":""Sophomores, Juniors and Seniors only""}]"
"{""code"":202502,""description"":""Spring 2026""}",20463,"{""code"":""SOC"",""description"":""Sociology""}",391,A,Survey Research Methods,1,,,25,,,"[{""first_name"":""Chungse"",""last_name"":""Jung"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1340"",""end_time"":""1455"",""class_time"":""0140 - 0255pm"",""room"":""2084"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20648,"{""code"":""SOC"",""description"":""Sociology""}",395,A,Lived (Dis)ability,1,,,25,,,"[{""first_name"":""Kapriskie"",""last_name"":""Seide"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20464,"{""code"":""SOC"",""description"":""Sociology""}",416,A,Invstg Hidden Curriculum,1,,,25,,,"[{""first_name"":""Kapriskie"",""last_name"":""Seide"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1],""weekdays"":""M"",""start_time"":""1330"",""end_time"":""1620"",""class_time"":""0130 - 0420pm"",""room"":""3068"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20646,"{""code"":""SOC"",""description"":""Sociology""}",495,A,Indep Research in Sociology,1,,,25,,,"[{""first_name"":""Gayle"",""last_name"":""Kaufman"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20652,"{""code"":""SOC"",""description"":""Sociology""}",495,B,Independent Senior Thesis,1,,,25,,,"[{""first_name"":""Kapriskie"",""last_name"":""Seide"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20653,"{""code"":""SOC"",""description"":""Sociology""}",495,C,Independent Senior Thesis,1,,,25,,,"[{""first_name"":""Jeremy"",""last_name"":""Brenner-Levoy"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20708,"{""code"":""SOC"",""description"":""Sociology""}",495,D,Honors Thesis:Caste & Marriage,1,,,25,,,"[{""first_name"":""Gayle"",""last_name"":""Kaufman"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20465,"{""code"":""SOU"",""description"":""South Asian Studies""}",101,A,Intro to South Asian Studies,1,,,25,,,"[{""first_name"":""Shyam"",""last_name"":""Gouri Suresh"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0940"",""end_time"":""1055"",""class_time"":""0940 - 1055am"",""room"":""1006"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20573,"{""code"":""SPA"",""description"":""Hispanic Studies""}",101,B,Elementary Spanish I,1,,,25,,,"[{""first_name"":""Rosalba"",""last_name"":""Esparragoza"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0830"",""end_time"":""0920"",""class_time"":""0830 - 0920am"",""room"":""3209"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""AT-II"",""description"":""Students must attend two weekly AT sessions, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20467,"{""code"":""SPA"",""description"":""Hispanic Studies""}",102,A,Elementary Spanish II,1,,,25,,,"[{""first_name"":""Lola"",""last_name"":""Santamaria"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0830"",""end_time"":""0920"",""class_time"":""0830 - 0920am"",""room"":""3198"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT-II"",""description"":""Students must attend two weekly AT sessions, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20468,"{""code"":""SPA"",""description"":""Hispanic Studies""}",102,B,Elementary Spanish II,1,,,25,,,"[{""first_name"":""Rosalba"",""last_name"":""Esparragoza"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0930"",""end_time"":""1020"",""class_time"":""0930 - 1020am"",""room"":""3198"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT-II"",""description"":""Students must attend two weekly AT sessions, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20469,"{""code"":""SPA"",""description"":""Hispanic Studies""}",102,C,Elementary Spanish II,1,,,25,,,"[{""first_name"":""Lola"",""last_name"":""Santamaria"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1130"",""end_time"":""1220"",""class_time"":""1130 - 1220pm"",""room"":""3198"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT-II"",""description"":""Students must attend two weekly AT sessions, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20622,"{""code"":""SPA"",""description"":""Hispanic Studies""}",102,D,Elementary Spanish II,1,,,25,,,"[{""first_name"":""Rosalba"",""last_name"":""Esparragoza"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1230"",""end_time"":""1320"",""class_time"":""1230 - 0120pm"",""room"":""1027"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT-II"",""description"":""Students must attend two weekly AT sessions, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20574,"{""code"":""SPA"",""description"":""Hispanic Studies""}",102,E,Elementary Spanish II,1,,,25,,,"[{""first_name"":""Lola"",""last_name"":""Santamaria"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1030"",""end_time"":""1120"",""class_time"":""1030 - 1120am"",""room"":""2187"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT-II"",""description"":""Students must attend two weekly AT sessions, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20471,"{""code"":""SPA"",""description"":""Hispanic Studies""}",201,A,Intermediate Spanish,1,,,25,,,"[{""first_name"":""Mili"",""last_name"":""Paredes Chanca"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0830"",""end_time"":""0920"",""class_time"":""0830 - 0920am"",""room"":""2198"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT-II"",""description"":""Students must attend two weekly AT sessions, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20472,"{""code"":""SPA"",""description"":""Hispanic Studies""}",201,B,Intermediate Spanish,1,,,25,,,"[{""first_name"":""Mili"",""last_name"":""Paredes Chanca"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1030"",""end_time"":""1120"",""class_time"":""1030 - 1120am"",""room"":""2198"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT-II"",""description"":""Students must attend two weekly AT sessions, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20473,"{""code"":""SPA"",""description"":""Hispanic Studies""}",201,C,Intermediate Spanish,1,,,25,,,"[{""first_name"":""Charles"",""last_name"":""Geyer"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1330"",""end_time"":""1420"",""class_time"":""0130 - 0220pm"",""room"":""2198"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT-II"",""description"":""Students must attend two weekly AT sessions, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20474,"{""code"":""SPA"",""description"":""Hispanic Studies""}",201,D,Intermediate Spanish,1,,,25,,,"[{""first_name"":""Charles"",""last_name"":""Geyer"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1430"",""end_time"":""1520"",""class_time"":""0230 - 0320pm"",""room"":""2198"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT-II"",""description"":""Students must attend two weekly AT sessions, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20575,"{""code"":""SPA"",""description"":""Hispanic Studies""}",201,E,Intermediate Spanish,1,,,25,,,"[{""first_name"":""Patricio"",""last_name"":""Boyer"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1130"",""end_time"":""1220"",""class_time"":""1130 - 1220pm"",""room"":""HANCE"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT-II"",""description"":""Students must attend two weekly AT sessions, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20840,"{""code"":""SPA"",""description"":""Hispanic Studies""}",219,A,Research Methods in Linguistic,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20475,"{""code"":""SPA"",""description"":""Hispanic Studies""}",260,A,Conversation & Composition,1,,,25,,,"[{""first_name"":""Abril"",""last_name"":""Jimenez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1230"",""end_time"":""1320"",""class_time"":""1230 - 0120pm"",""room"":""3234"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT"",""description"":""Students must attend one weekly AT session, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20477,"{""code"":""SPA"",""description"":""Hispanic Studies""}",260,C,Conversation & Composition,1,,,25,,,"[{""first_name"":""Magdalena"",""last_name"":""Maiz-Pena"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1340"",""end_time"":""1455"",""class_time"":""0140 - 0255pm"",""room"":""3187"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT"",""description"":""Students must attend one weekly AT session, meeting times TBD""}]"
